encoder_embed_dim,encoder_layer_num,encoder_ffn_embed_dim_avg,encoder_self_attention_heads_avg,decoder_embed_dim,decoder_layer_num,decoder_ffn_embed_dim_avg,decoder_self_attention_heads_avg,decoder_ende_attention_heads_avg,decoder_arbitrary_ende_attn_avg,encoder_block_types,decoder_block_types,latency_mean_encoder,latency_mean_decoder,latency_std_encoder,latency_std_decoder
768,6,2901.3333333333335,8.0,768,6,2560.0,6.0,10.0,2.0,lightweight_shiftadd-->self_attention-->lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->,self_attention+lightweight_add-->self_attention-->self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->,5.871425986289978,249.1770887374878,0.006941712829279454,0.223536952808457
1024,6,2730.6666666666665,12.0,1024,4,2048.0,6.0,11.0,2.25,self_attention+lightweight_add-->lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->,6.423616021871567,196.095232963562,0.006440473312096401,0.3707292910549051
1024,6,2730.6666666666665,10.666666666666666,1024,3,2389.3333333333335,9.333333333333334,9.333333333333334,2.3333333333333335,self_attention-->self_attention+lightweight_add-->self_attention+lightweight_add-->lightweight_add-->lightweight_shiftadd-->self_attention-->,self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->,5.24441596865654,129.56281661987305,0.015838869899239254,0.08405029690247987
512,6,2560.0,8.666666666666666,512,6,2901.3333333333335,7.333333333333333,11.333333333333334,2.1666666666666665,lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_add-->self_attention+lightweight_conv-->self_attention-->,self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_add-->,5.495487987995148,268.45343589782715,0.017145188122156086,0.549184358855378
512,6,2048.0,11.333333333333334,512,4,2816.0,9.0,5.0,2.75,self_attention-->lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->,self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->,5.997631996870041,183.94393825531006,0.01123183798842694,0.3467582572664564
512,6,3413.3333333333335,8.0,768,5,2048.0,8.8,5.6,2.0,lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_conv-->,self_attention+lightweight_add-->self_attention-->self_attention+lightweight_add-->self_attention-->self_attention-->,6.098623961210251,179.47622203826904,0.010907640646019498,0.09732278151415959
512,6,2389.3333333333335,6.666666666666667,512,4,2304.0,9.0,11.0,1.75,self_attention+lightweight_add-->lightweight_add-->self_attention+lightweight_add-->self_attention-->self_attention+lightweight_conv-->lightweight_shiftadd-->,self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention-->self_attention+lightweight_shiftadd-->,5.52960005402565,170.37632083892822,0.016431964010542966,0.2306798974399496
512,6,2389.3333333333335,8.666666666666666,1024,6,2218.6666666666665,7.333333333333333,8.666666666666666,1.8333333333333333,lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->,6.538688063621521,289.81638526916504,0.009639820775034657,0.76630109535016
1024,6,2560.0,10.0,1024,1,3072.0,4.0,16.0,2.0,self_attention-->self_attention+lightweight_conv-->lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_conv-->,self_attention+lightweight_conv-->,5.815551966428757,50.76703977584839,0.027023476015289136,0.06541764121917354
1024,6,2218.6666666666665,9.333333333333334,768,4,3072.0,8.0,9.0,1.75,self_attention+lightweight_add-->lightweight_add-->self_attention-->self_attention+lightweight_conv-->self_attention+lightweight_add-->lightweight_add-->,self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->,5.3692159950733185,188.3061761856079,0.006896612409351028,0.16781514573546022
1024,6,2048.0,6.666666666666667,768,2,2048.0,6.0,16.0,3.0,lightweight_conv-->lightweight_conv-->lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_add-->,self_attention+lightweight_add-->self_attention+lightweight_add-->,4.999616026878357,92.28409576416016,0.00559660949137837,0.24672395139633085
768,6,2048.0,5.333333333333333,768,6,1536.0,7.333333333333333,6.666666666666667,1.8333333333333333,self_attention+lightweight_conv-->lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_add-->lightweight_add-->self_attention+lightweight_shiftadd-->,self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention-->self_attention+lightweight_add-->self_attention-->,5.996480017900467,233.70899200439453,0.009970736065033676,0.39337953791774316
1024,6,2901.3333333333335,13.333333333333334,1024,4,2048.0,13.0,11.0,2.5,self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_add-->,self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->,6.438847988843918,183.89286613464355,0.030130742895150033,0.23344161170222547
768,6,3413.3333333333335,10.0,512,6,2048.0,10.666666666666666,9.333333333333334,1.8333333333333333,lightweight_add-->lightweight_shiftadd-->lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_conv-->lightweight_conv-->,self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->,4.984895974397659,266.40972900390625,0.007217819020786845,0.3049470357009396
768,6,2389.3333333333335,6.666666666666667,1024,4,2048.0,10.0,8.0,2.5,self_attention-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_conv-->,self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention-->,6.618944019079208,173.07238292694092,0.018015611089933888,0.2668647663172427
768,6,3072.0,5.333333333333333,768,5,1638.4,8.0,9.6,2.4,self_attention-->lightweight_add-->lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_add-->lightweight_shiftadd-->,self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention-->self_attention-->,4.889088004827499,188.82611274719238,0.010020045296289573,0.15962650750476395
1024,6,2901.3333333333335,9.333333333333334,768,3,2389.3333333333335,13.333333333333334,9.333333333333334,1.6666666666666667,self_attention+lightweight_shiftadd-->lightweight_shiftadd-->lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->,self_attention-->self_attention+lightweight_add-->self_attention+lightweight_add-->,6.865791916847229,120.36198425292969,0.008918759585146697,0.11487564246008203
768,6,2048.0,8.666666666666666,768,1,2048.0,16.0,4.0,2.0,lightweight_shiftadd-->lightweight_shiftadd-->self_attention-->lightweight_conv-->self_attention-->lightweight_add-->,self_attention+lightweight_conv-->,4.508288025856018,50.591615438461304,0.005791145046430695,0.34482490106849717
768,6,3072.0,6.666666666666667,512,1,1024.0,8.0,8.0,1.0,self_attention+lightweight_add-->lightweight_shiftadd-->lightweight_conv-->self_attention+lightweight_conv-->self_attention-->self_attention-->,self_attention+lightweight_shiftadd-->,5.260479956865311,55.530367612838745,0.005261601306786969,0.05688800541161841
512,6,2730.6666666666665,10.666666666666666,512,3,3072.0,12.0,9.333333333333334,2.0,lightweight_add-->lightweight_conv-->lightweight_add-->self_attention+lightweight_conv-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->,self_attention+lightweight_add-->self_attention-->self_attention-->,5.158912032842636,108.76748752593994,0.012993103690145951,0.07742960208021493
1024,6,2218.6666666666665,10.666666666666666,1024,2,2048.0,10.0,12.0,2.0,self_attention+lightweight_add-->self_attention-->lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_conv-->,self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->,6.0797440111637115,100.06464004516602,0.011405667337448291,0.10579419488705452
1024,6,2218.6666666666665,8.0,1024,5,1638.4,10.4,9.6,2.4,self_attention-->lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_add-->,self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention-->self_attention+lightweight_conv-->,6.08748796582222,206.2613763809204,0.018944815872215262,0.2535380112893814
512,6,3072.0,7.333333333333333,512,2,2048.0,12.0,10.0,2.0,lightweight_add-->self_attention-->self_attention+lightweight_add-->lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_add-->,self_attention-->self_attention+lightweight_conv-->,5.291904002428055,79.22835206985474,0.008770604435425579,0.0750568475678403
768,6,2560.0,8.666666666666666,512,4,2048.0,5.0,13.0,2.25,self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->lightweight_add-->lightweight_add-->,self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_add-->,6.006591975688934,175.26630306243896,0.017674064281286036,0.14726769083672256
768,6,2389.3333333333335,10.666666666666666,1024,4,1536.0,10.0,16.0,2.25,lightweight_shiftadd-->self_attention-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_conv-->lightweight_add-->,self_attention+lightweight_add-->self_attention-->self_attention-->self_attention-->,5.598976016044617,141.23391914367676,0.011971918006226163,0.18299033152121938
768,6,2389.3333333333335,10.666666666666666,512,2,2560.0,6.0,16.0,2.5,lightweight_conv-->self_attention+lightweight_add-->lightweight_conv-->self_attention-->lightweight_conv-->self_attention+lightweight_add-->,self_attention+lightweight_conv-->self_attention+lightweight_add-->,4.93887996673584,92.43008136749268,0.009727109177166852,0.24685033232663603
768,6,2560.0,8.0,768,3,2048.0,9.333333333333334,9.333333333333334,1.6666666666666667,self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_add-->lightweight_add-->lightweight_conv-->self_attention+lightweight_add-->,self_attention-->self_attention+lightweight_add-->self_attention-->,5.782784044742584,108.47199964523315,0.009367667047102518,0.124041004914619
512,6,1365.3333333333333,9.333333333333334,512,3,2389.3333333333335,6.666666666666667,16.0,1.3333333333333333,self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention-->self_attention-->self_attention-->,self_attention+lightweight_shiftadd-->self_attention-->self_attention+lightweight_conv-->,5.372736036777496,126.63289499282837,0.007483119412533351,0.06231442536831468
512,6,2560.0,10.666666666666666,768,3,2730.6666666666665,9.333333333333334,12.0,2.0,lightweight_conv-->self_attention-->self_attention+lightweight_shiftadd-->lightweight_conv-->lightweight_shiftadd-->lightweight_conv-->,self_attention-->self_attention+lightweight_add-->self_attention+lightweight_add-->,4.8033919632434845,121.43481588363647,0.009863279112091094,0.1167939872942749
768,6,2730.6666666666665,10.0,512,4,2048.0,10.0,4.0,1.5,self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->lightweight_conv-->lightweight_shiftadd-->,self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->,6.253632009029388,179.79699230194092,0.03803722685177455,0.10625879786733612
1024,6,2730.6666666666665,8.666666666666666,512,2,1536.0,12.0,12.0,2.0,lightweight_add-->lightweight_shiftadd-->self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_conv-->,self_attention-->self_attention-->,5.352896004915237,68.03340768814087,0.0146792136165797,0.25444468521943087
512,6,2730.6666666666665,12.0,768,6,2389.3333333333335,12.0,10.666666666666666,2.3333333333333335,lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_add-->lightweight_add-->self_attention+lightweight_conv-->self_attention-->,self_attention-->self_attention+lightweight_add-->self_attention-->self_attention-->self_attention-->self_attention+lightweight_add-->,5.0469120144844055,211.03417491912842,0.009335243044051048,0.3159843827954005
512,6,3584.0,6.666666666666667,768,4,2560.0,11.0,10.0,2.5,self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention-->self_attention+lightweight_add-->,self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention-->,6.43724799156189,170.77619075775146,0.011309697822992593,0.2926702253984454
512,6,2389.3333333333335,12.0,1024,6,2048.0,10.0,6.666666666666667,2.1666666666666665,lightweight_conv-->self_attention-->lightweight_conv-->self_attention+lightweight_conv-->lightweight_conv-->self_attention+lightweight_conv-->,self_attention+lightweight_add-->self_attention-->self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention-->,4.831167906522751,239.10374546051025,0.007606902174614441,0.169511754124892
1024,6,3072.0,7.333333333333333,768,1,1024.0,8.0,4.0,3.0,self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_conv-->lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_conv-->,self_attention-->,5.962943941354752,37.79027199745178,0.010132047798854136,0.08515305890597623
512,6,2048.0,9.333333333333334,512,3,1706.6666666666667,9.333333333333334,13.333333333333334,1.6666666666666667,lightweight_shiftadd-->self_attention-->self_attention-->self_attention+lightweight_add-->lightweight_add-->self_attention+lightweight_add-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_add-->,5.168959945440292,139.66022300720215,0.008637590960521458,0.16032570157791276
512,6,2389.3333333333335,6.0,768,5,1433.6,12.8,8.8,1.6,lightweight_add-->self_attention+lightweight_conv-->lightweight_add-->self_attention+lightweight_conv-->lightweight_add-->lightweight_shiftadd-->,self_attention-->self_attention+lightweight_conv-->self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->,4.938880085945129,197.94956970214844,0.006615279745239582,0.15314764815473444
1024,6,2560.0,11.333333333333334,768,3,2048.0,8.0,5.333333333333333,2.0,lightweight_add-->self_attention-->lightweight_add-->lightweight_add-->self_attention+lightweight_add-->lightweight_conv-->,self_attention+lightweight_shiftadd-->self_attention-->self_attention-->,4.404991984367371,115.2454400062561,0.01163325882106117,0.1986334691939445
512,6,2218.6666666666665,8.0,1024,2,2048.0,10.0,12.0,3.0,self_attention+lightweight_conv-->lightweight_conv-->lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_add-->,self_attention+lightweight_add-->self_attention-->,5.1680640280246735,81.58694505691528,0.013620819442411699,0.12218357489558958
1024,6,3072.0,9.333333333333334,512,6,1194.6666666666667,6.0,10.666666666666666,1.8333333333333333,self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_shiftadd-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->,6.220736026763916,261.4780158996582,0.014310715016237532,0.42648245630565434
768,6,2048.0,6.666666666666667,768,5,2252.8,10.4,14.4,1.6,self_attention-->self_attention+lightweight_conv-->lightweight_shiftadd-->self_attention-->lightweight_conv-->self_attention+lightweight_conv-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->,5.319936007261276,237.83660697937012,0.043894107922988354,0.4264218132001497
512,6,2218.6666666666665,11.333333333333334,768,1,3072.0,8.0,4.0,1.0,lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_conv-->lightweight_shiftadd-->lightweight_conv-->,self_attention+lightweight_conv-->,4.951615989208221,49.34111952781677,0.022504560787526842,0.09417381398348867
1024,6,2218.6666666666665,12.0,768,4,2304.0,5.0,10.0,2.25,self_attention-->lightweight_add-->self_attention+lightweight_add-->lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->,self_attention+lightweight_conv-->self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->,5.400063991546631,170.08595085144043,0.014317800974263354,0.23734263195204675
768,6,3242.6666666666665,7.333333333333333,1024,1,3072.0,4.0,16.0,3.0,lightweight_shiftadd-->lightweight_conv-->self_attention+lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->,self_attention-->,5.743934005498886,38.96934390068054,0.0050290003151742604,0.15890400248260625
1024,6,2048.0,8.0,1024,3,2389.3333333333335,12.0,9.333333333333334,2.6666666666666665,self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_add-->lightweight_add-->lightweight_add-->lightweight_shiftadd-->,self_attention+lightweight_add-->self_attention-->self_attention+lightweight_add-->,5.487231969833374,123.84115314483643,0.008443083840952095,0.09962123386074681
512,6,3413.3333333333335,8.0,1024,1,3072.0,4.0,16.0,1.0,lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_conv-->lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->,self_attention+lightweight_add-->,5.825023978948593,49.48480176925659,0.016927007253647798,0.0957071767934583
768,6,2901.3333333333335,8.0,1024,6,1877.3333333333333,12.666666666666666,12.666666666666666,1.8333333333333333,lightweight_shiftadd-->lightweight_shiftadd-->self_attention-->self_attention+lightweight_add-->self_attention-->self_attention-->,self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->,5.12524801492691,287.54969787597656,0.005768521350546546,0.46227630460418995
512,6,2730.6666666666665,6.666666666666667,1024,5,1843.2,4.0,9.6,1.0,lightweight_shiftadd-->lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_conv-->lightweight_conv-->,self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->,5.106240004301071,215.52275371551514,0.01323281844546418,0.405147730092473
1024,6,2560.0,9.333333333333334,512,4,2560.0,7.0,16.0,2.25,self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention-->self_attention-->,self_attention-->self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->,5.9557139575481415,160.00217723846436,0.0056082838468448646,0.17309895728260707
768,6,2560.0,11.333333333333334,512,5,2252.8,8.8,10.4,2.2,self_attention+lightweight_shiftadd-->lightweight_conv-->lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_conv-->,self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention-->self_attention-->self_attention+lightweight_add-->,5.984960079193115,193.89779090881348,0.011879648275978805,0.11778257830276628
512,6,2389.3333333333335,11.333333333333334,512,3,2389.3333333333335,13.333333333333334,8.0,2.0,lightweight_conv-->lightweight_conv-->lightweight_conv-->self_attention-->self_attention-->self_attention+lightweight_shiftadd-->,self_attention-->self_attention+lightweight_add-->self_attention+lightweight_add-->,4.697280019521713,121.49894380569458,0.011788337682823613,0.11793619383745402
1024,6,3072.0,10.666666666666666,512,6,2389.3333333333335,8.666666666666666,9.333333333333334,2.1666666666666665,self_attention+lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_conv-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention-->self_attention-->self_attention+lightweight_add-->,6.880128026008606,242.56396675109863,0.029955022926570013,0.21503175953174591
768,6,2389.3333333333335,10.0,512,6,1877.3333333333333,12.666666666666666,6.666666666666667,1.8333333333333333,self_attention+lightweight_shiftadd-->lightweight_shiftadd-->self_attention-->lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->,self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention-->self_attention+lightweight_add-->,6.131775975227356,255.39980506896973,0.04346795690007455,0.2592225149741358
512,6,3242.6666666666665,6.0,768,5,1843.2,14.4,12.0,2.4,lightweight_conv-->lightweight_conv-->self_attention+lightweight_add-->lightweight_conv-->lightweight_conv-->self_attention-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->,4.340415954589844,249.47833728790283,0.004999844987808508,0.2995353235134804
1024,6,2218.6666666666665,9.333333333333334,512,2,2560.0,6.0,6.0,2.0,self_attention+lightweight_add-->lightweight_conv-->self_attention+lightweight_conv-->lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->,self_attention+lightweight_shiftadd-->self_attention-->,5.9870080053806305,86.94169616699219,0.011623173794001167,0.14383171707074627
512,6,2560.0,7.333333333333333,1024,2,3072.0,10.0,10.0,2.5,lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_conv-->lightweight_conv-->self_attention+lightweight_conv-->lightweight_add-->,self_attention+lightweight_add-->self_attention+lightweight_conv-->,4.965633988380432,93.16403198242188,0.007410493290885581,0.07560008107896798
512,6,2730.6666666666665,12.0,512,4,1792.0,13.0,8.0,2.25,lightweight_add-->self_attention-->lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->,self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention-->self_attention+lightweight_shiftadd-->,5.286081999540329,170.1414394378662,0.010371539740865389,0.2253941274142188
1024,6,2901.3333333333335,9.333333333333334,512,4,1536.0,7.0,8.0,2.0,lightweight_shiftadd-->self_attention-->self_attention-->lightweight_conv-->lightweight_conv-->lightweight_conv-->,self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->,4.263615995645523,188.6432638168335,0.02358738396720302,0.1690225881380101
1024,6,2560.0,7.333333333333333,512,4,3072.0,10.0,7.0,2.25,self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_conv-->lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->,self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->,5.940480023622513,196.050687789917,0.010236815589543525,0.25354422735905424
768,6,3413.3333333333335,12.666666666666666,768,1,3072.0,8.0,16.0,2.0,self_attention-->self_attention+lightweight_add-->lightweight_shiftadd-->lightweight_conv-->lightweight_conv-->self_attention+lightweight_add-->,self_attention+lightweight_conv-->,5.141952008008957,50.51481556892395,0.013913580403155358,0.08327281964324153
1024,6,2560.0,9.333333333333334,1024,1,1024.0,8.0,4.0,2.0,lightweight_add-->lightweight_conv-->self_attention+lightweight_add-->lightweight_shiftadd-->lightweight_shiftadd-->self_attention-->,self_attention+lightweight_shiftadd-->,4.86899197101593,56.72934412956238,0.008755585555741045,0.0815193280016466
768,6,2048.0,12.0,512,3,2389.3333333333335,5.333333333333333,4.0,2.3333333333333335,lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention-->,self_attention+lightweight_conv-->self_attention-->self_attention+lightweight_conv-->,6.081151962280273,122.29126405715942,0.011946561063161915,0.11788241551744527
512,6,2048.0,9.333333333333334,1024,1,1024.0,8.0,4.0,1.0,self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_add-->lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->,self_attention+lightweight_shiftadd-->,6.284864008426666,55.5384316444397,0.009272534809523234,0.1492569470181681
768,6,3072.0,7.333333333333333,1024,2,2560.0,12.0,8.0,2.0,self_attention+lightweight_add-->self_attention+lightweight_add-->lightweight_conv-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->,5.9536000192165375,99.91539096832275,0.013740583438414859,0.0825680817862121
768,6,3413.3333333333335,9.333333333333334,1024,6,2048.0,6.666666666666667,8.666666666666666,2.1666666666666665,self_attention+lightweight_conv-->self_attention-->self_attention-->lightweight_add-->lightweight_conv-->self_attention+lightweight_add-->,self_attention+lightweight_add-->self_attention-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->,5.0298240184783936,264.43084716796875,0.0063792396310788325,0.29908799246874057
1024,6,2389.3333333333335,6.666666666666667,768,2,2560.0,16.0,10.0,1.5,self_attention-->self_attention+lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_conv-->lightweight_add-->self_attention+lightweight_add-->,self_attention-->self_attention-->,5.615231961011887,67.24294424057007,0.02094469368452939,0.28124522234211735
1024,6,3072.0,10.666666666666666,512,3,2048.0,9.333333333333334,5.333333333333333,1.3333333333333333,lightweight_add-->self_attention-->lightweight_add-->lightweight_conv-->self_attention+lightweight_conv-->lightweight_add-->,self_attention+lightweight_add-->self_attention-->self_attention+lightweight_conv-->,4.421055883169174,119.67481660842896,0.004344003977838436,0.09979777693796711
768,6,2730.6666666666665,9.333333333333334,768,3,1706.6666666666667,6.666666666666667,9.333333333333334,3.0,lightweight_shiftadd-->self_attention+lightweight_conv-->lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_add-->lightweight_add-->,self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_add-->,5.5037440955638885,134.41152000427246,0.007701248501982678,0.09522204904849232
512,6,2730.6666666666665,8.666666666666666,512,3,2048.0,9.333333333333334,10.666666666666666,1.3333333333333333,self_attention+lightweight_conv-->self_attention+lightweight_add-->lightweight_shiftadd-->self_attention-->self_attention-->lightweight_add-->,self_attention-->self_attention-->self_attention+lightweight_conv-->,5.17465603351593,107.96652793884277,0.029224182196146926,0.3285278487233407
512,6,2730.6666666666665,8.0,512,1,3072.0,16.0,16.0,3.0,lightweight_add-->self_attention+lightweight_conv-->lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_add-->,self_attention+lightweight_add-->,5.657664060592651,50.40383982658386,0.0069117308012080925,0.08116033543268315
1024,6,2389.3333333333335,8.0,512,1,1024.0,4.0,8.0,3.0,self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_conv-->lightweight_add-->self_attention-->,self_attention+lightweight_add-->,5.483007997274399,50.21068811416626,0.006556725806743764,0.07025022943308751
768,6,2901.3333333333335,9.333333333333334,512,5,2048.0,12.0,12.0,1.4,self_attention+lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_conv-->lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention-->self_attention-->self_attention+lightweight_add-->,6.455552011728287,196.1704330444336,0.013265146379013727,0.2633052443150379
